# theta1,theta2 in radians, 100 Hz
-0.6766367917,0.9732848386
-0.6755088444,0.9732849438
-0.6743808970,0.9732850491
-0.6732529496,0.9732851544
-0.6721250022,0.9732852596
-0.6709970549,0.9732853649
-0.6698691075,0.9732854702
-0.6687411601,0.9732855754
-0.6676132128,0.9732856807
-0.6664852654,0.9732857859
-0.6653573180,0.9732858912
-0.6642293707,0.9732859965
-0.6631014233,0.9732861017
-0.6619734759,0.9732862070
-0.6608455286,0.9732863123
-0.6597175812,0.9732864175
-0.6588759812,0.9733323175
-0.6580343812,0.9733782175
-0.6571927812,0.9734241175
-0.6563511812,0.9734700175
-0.6555095812,0.9735159175
-0.6546679812,0.9735618175
-0.6538263812,0.9736077175
-0.6529847812,0.9736536175
-0.6521431812,0.9736995175
-0.6513015812,0.9737454175
-0.6504599812,0.9737913175
-0.6496183812,0.9738372175
-0.6487767812,0.9738831175
-0.6479351812,0.9739290175
-0.6470935812,0.9739749175
-0.6462519812,0.9740208175
-0.6454103812,0.9740667175
-0.6445687812,0.9741126175
-0.6437271812,0.9741585175
-0.6428855812,0.9742044175
-0.6424113707,0.9748553649
-0.6419371601,0.9755063123
-0.6414629496,0.9761572596
-0.6409887391,0.9768082070
-0.6405145286,0.9774591544
-0.6400403180,0.9781101017
-0.6395661075,0.9787610491
-0.6390918970,0.9794119965
-0.6386176865,0.9800629438
-0.6381434759,0.9807138912
-0.6376692654,0.9813648386
-0.6371950549,0.9820157859
-0.6367208444,0.9826667333
-0.6362466338,0.9833176807
-0.6357724233,0.9839686280
-0.6352982128,0.9846195754
-0.6348240022,0.9852705228
-0.6343497917,0.9859214702
-0.6338755812,0.9865724175
-0.6335378312,0.9877110175
-0.6332000812,0.9888496175
-0.6328623312,0.9899882175
-0.6325245812,0.9911268175
-0.6321868312,0.9922654175
-0.6318490812,0.9934040175
-0.6315113312,0.9945426175
-0.6311735812,0.9956812175
-0.6308358312,0.9968198175
-0.6304980812,0.9979584175
-0.6301603312,0.9990970175
-0.6298225812,1.0002356175
-0.6294848312,1.0013742175
-0.6291470812,1.0025128175
-0.6288093312,1.0036514175
-0.6284715812,1.0047900175
-0.6281338312,1.0059286175
-0.6277960812,1.0070672175
-0.6274583312,1.0082058175
-0.6271205812,1.0093444175
-0.6265404759,1.0103796807
-0.6259603707,1.0114149438
-0.6253802654,1.0124502070
-0.6248001601,1.0134854702
-0.6242200549,1.0145207333
-0.6236399496,1.0155559965
-0.6230598444,1.0165912596
-0.6224797391,1.0176265228
-0.6218996338,1.0186617859
-0.6213195286,1.0196970491
-0.6207394233,1.0207323123
-0.6201593180,1.0217675754
-0.6195792128,1.0228028386
-0.6189991075,1.0238381017
-0.6184190022,1.0248733649
-0.6178388970,1.0259086280
-0.6172587917,1.0269438912
-0.6166786865,1.0279791544
-0.6160985812,1.0290144175
-0.6150186338,1.0296019438
-0.6139386865,1.0301894702
-0.6128587391,1.0307769965
-0.6117787917,1.0313645228
-0.6106988444,1.0319520491
-0.6096188970,1.0325395754
-0.6085389496,1.0331271017
-0.6074590022,1.0337146280
-0.6063790549,1.0343021544
-0.6052991075,1.0348896807
-0.6042191601,1.0354772070
-0.6031392128,1.0360647333
-0.6020592654,1.0366522596
-0.6009793180,1.0372397859
-0.5998993707,1.0378273123
-0.5988194233,1.0384148386
-0.5977394759,1.0390023649
-0.5966595286,1.0395898912
-0.5955795812,1.0401774175
-0.5940512654,1.0402029438
-0.5925229496,1.0402284702
-0.5909946338,1.0402539965
-0.5894663180,1.0402795228
-0.5879380022,1.0403050491
-0.5864096865,1.0403305754
-0.5848813707,1.0403561017
-0.5833530549,1.0403816280
-0.5818247391,1.0404071544
-0.5802964233,1.0404326807
-0.5787681075,1.0404582070
-0.5772397917,1.0404837333
-0.5757114759,1.0405092596
-0.5741831601,1.0405347859
-0.5726548444,1.0405603123
-0.5711265286,1.0405858386
-0.5695982128,1.0406113649
-0.5680698970,1.0406368912
-0.5665415812,1.0406624175
-0.5648131075,1.0406624175
-0.5630846338,1.0406624175
-0.5613561601,1.0406624175
-0.5596276865,1.0406624175
-0.5578992128,1.0406624175
-0.5561707391,1.0406624175
-0.5544422654,1.0406624175
-0.5527137917,1.0406624175
-0.5509853180,1.0406624175
-0.5492568444,1.0406624175
-0.5475283707,1.0406624175
-0.5457998970,1.0406624175
-0.5440714233,1.0406624175
-0.5423429496,1.0406624175
-0.5406144759,1.0406624175
-0.5388860022,1.0406624175
-0.5371575286,1.0406624175
-0.5354290549,1.0406624175
-0.5337005812,1.0406624175
-0.5321995286,1.0406618386
-0.5306984759,1.0406612596
-0.5291974233,1.0406606807
-0.5276963707,1.0406601017
-0.5261953180,1.0406595228
-0.5246942654,1.0406589438
-0.5231932128,1.0406583649
-0.5216921601,1.0406577859
-0.5201911075,1.0406572070
-0.5186900549,1.0406566280
-0.5171890022,1.0406560491
-0.5156879496,1.0406554702
-0.5141868970,1.0406548912
-0.5126858444,1.0406543123
-0.5111847917,1.0406537333
-0.5096837391,1.0406531544
-0.5081826865,1.0406525754
-0.5066816338,1.0406519965
-0.5051805812,1.0406514175
-0.5040630312,1.0406023175
-0.5029454812,1.0405532175
-0.5018279312,1.0405041175
-0.5007103812,1.0404550175
-0.4995928312,1.0404059175
-0.4984752812,1.0403568175
-0.4973577312,1.0403077175
-0.4962401812,1.0402586175
-0.4951226312,1.0402095175
-0.4940050812,1.0401604175
-0.4928875312,1.0401113175
-0.4917699812,1.0400622175
-0.4906524312,1.0400131175
-0.4895348812,1.0399640175
-0.4884173312,1.0399149175
-0.4872997812,1.0398658175
-0.4861822312,1.0398167175
-0.4850646812,1.0397676175
-0.4839471312,1.0397185175
-0.4828295812,1.0396694175
-0.4818307917,1.0393894702
-0.4808320022,1.0391095228
-0.4798332128,1.0388295754
-0.4788344233,1.0385496280
-0.4778356338,1.0382696807
-0.4768368444,1.0379897333
-0.4758380549,1.0377097859
-0.4748392654,1.0374298386
-0.4738404759,1.0371498912
-0.4728416865,1.0368699438
-0.4718428970,1.0365899965
-0.4708441075,1.0363100491
-0.4698453180,1.0360301017
-0.4688465286,1.0357501544
-0.4678477391,1.0354702070
-0.4668489496,1.0351902596
-0.4658501601,1.0349103123
-0.4648513707,1.0346303649
-0.4638525812,1.0343504175
-0.4629668970,1.0338662070
-0.4620812128,1.0333819965
-0.4611955286,1.0328977859
-0.4603098444,1.0324135754
-0.4594241601,1.0319293649
-0.4585384759,1.0314451544
-0.4576527917,1.0309609438
-0.4567671075,1.0304767333
-0.4558814233,1.0299925228
-0.4549957391,1.0295083123
-0.4541100549,1.0290241017
-0.4532243707,1.0285398912
-0.4523386865,1.0280556807
-0.4514530022,1.0275714702
-0.4505673180,1.0270872596
-0.4496816338,1.0266030491
-0.4487959496,1.0261188386
-0.4479102654,1.0256346280
-0.4470245812,1.0251504175
-0.4463053707,1.0246324702
-0.4455861601,1.0241145228
-0.4448669496,1.0235965754
-0.4441477391,1.0230786280
-0.4434285286,1.0225606807
-0.4427093180,1.0220427333
-0.4419901075,1.0215247859
-0.4412708970,1.0210068386
-0.4405516865,1.0204888912
-0.4398324759,1.0199709438
-0.4391132654,1.0194529965
-0.4383940549,1.0189350491
-0.4376748444,1.0184171017
-0.4369556338,1.0178991544
-0.4362364233,1.0173812070
-0.4355172128,1.0168632596
-0.4347980022,1.0163453123
-0.4340787917,1.0158273649
-0.4333595812,1.0153094175
-0.4325816865,1.0143573649
-0.4318037917,1.0134053123
-0.4310258970,1.0124532596
-0.4302480022,1.0115012070
-0.4294701075,1.0105491544
-0.4286922128,1.0095971017
-0.4279143180,1.0086450491
-0.4271364233,1.0076929965
-0.4263585286,1.0067409438
-0.4255806338,1.0057888912
-0.4248027391,1.0048368386
-0.4240248444,1.0038847859
-0.4232469496,1.0029327333
-0.4224690549,1.0019806807
-0.4216911601,1.0010286280
-0.4209132654,1.0000765754
-0.4201353707,0.9991245228
-0.4193574759,0.9981724702
-0.4185795812,0.9972204175
-0.4177196338,0.9960451017
-0.4168596865,0.9948697859
-0.4159997391,0.9936944702
-0.4151397917,0.9925191544
-0.4142798444,0.9913438386
-0.4134198970,0.9901685228
-0.4125599496,0.9889932070
-0.4117000022,0.9878178912
-0.4108400549,0.9866425754
-0.4099801075,0.9854672596
-0.4091201601,0.9842919438
-0.4082602128,0.9831166280
-0.4074002654,0.9819413123
-0.4065403180,0.9807659965
-0.4056803707,0.9795906807
-0.4048204233,0.9784153649
-0.4039604759,0.9772400491
-0.4031005286,0.9760647333
-0.4022405812,0.9748894175
-0.4013858812,0.9739883675
-0.4005311812,0.9730873175
-0.3996764812,0.9721862675
-0.3988217812,0.9712852175
-0.3979670812,0.9703841675
-0.3971123812,0.9694831175
-0.3962576812,0.9685820675
-0.3954029812,0.9676810175
-0.3945482812,0.9667799675
-0.3936935812,0.9658789175
-0.3928388812,0.9649778675
-0.3919841812,0.9640768175
-0.3911294812,0.9631757675
-0.3902747812,0.9622747175
-0.3894200812,0.9613736675
-0.3885653812,0.9604726175
-0.3877106812,0.9595715675
-0.3868559812,0.9586705175
-0.3860012812,0.9577694675
-0.3851465812,0.9568684175
-0.3848125286,0.9567436280
-0.3844784759,0.9566188386
-0.3841444233,0.9564940491
-0.3838103707,0.9563692596
-0.3834763180,0.9562444702
-0.3831422654,0.9561196807
-0.3828082128,0.9559948912
-0.3824741601,0.9558701017
-0.3821401075,0.9557453123
-0.3818060549,0.9556205228
-0.3814720022,0.9554957333
-0.3811379496,0.9553709438
-0.3808038970,0.9552461544
-0.3804698444,0.9551213649
-0.3801357917,0.9549965754
-0.3798017391,0.9548717859
-0.3794676865,0.9547469965
-0.3791336338,0.9546222070
-0.3787995812,0.9544974175
-0.3787992654,0.9544974175
-0.3787989496,0.9544974175
-0.3787986338,0.9544974175
-0.3787983180,0.9544974175
-0.3787980022,0.9544974175
-0.3787976865,0.9544974175
-0.3787973707,0.9544974175
-0.3787970549,0.9544974175
-0.3787967391,0.9544974175
-0.3787964233,0.9544974175
-0.3787961075,0.9544974175
-0.3787957917,0.9544974175
-0.3787954759,0.9544974175
-0.3787951601,0.9544974175
-0.3787948444,0.9544974175
-0.3787945286,0.9544974175
-0.3787942128,0.9544974175
-0.3787938970,0.9544974175
-0.3787935812,0.9544974175
-0.3787934812,0.9544990175
-0.3787933812,0.9545006175
-0.3787932812,0.9545022175
-0.3787931812,0.9545038175
-0.3787930812,0.9545054175
-0.3787929812,0.9545070175
-0.3787928812,0.9545086175
-0.3787927812,0.9545102175
-0.3787926812,0.9545118175
-0.3787925812,0.9545134175
-0.3787924812,0.9545150175
-0.3787923812,0.9545166175
-0.3787922812,0.9545182175
-0.3787921812,0.9545198175
-0.3787920812,0.9545214175
-0.3787919812,0.9545230175
-0.3787918812,0.9545246175
-0.3787917812,0.9545262175
-0.3787916812,0.9545278175
-0.3787915812,0.9545294175
-0.3787915812,0.9548546807
-0.3787915812,0.9551799438
-0.3787915812,0.9555052070
-0.3787915812,0.9558304702
-0.3787915812,0.9561557333
-0.3787915812,0.9564809965
-0.3787915812,0.9568062596
-0.3787915812,0.9571315228
-0.3787915812,0.9574567859
-0.3787915812,0.9577820491
-0.3787915812,0.9581073123
-0.3787915812,0.9584325754
-0.3787915812,0.9587578386
-0.3787915812,0.9590831017
-0.3787915812,0.9594083649
-0.3787915812,0.9597336280
-0.3787915812,0.9600588912
-0.3787915812,0.9603841544
-0.3787915812,0.9607094175
-0.3788130549,0.9613035228
-0.3788345286,0.9618976280
-0.3788560022,0.9624917333
-0.3788774759,0.9630858386
-0.3788989496,0.9636799438
-0.3789204233,0.9642740491
-0.3789418970,0.9648681544
-0.3789633707,0.9654622596
-0.3789848444,0.9660563649
-0.3790063180,0.9666504702
-0.3790277917,0.9672445754
-0.3790492654,0.9678386807
-0.3790707391,0.9684327859
-0.3790922128,0.9690268912
-0.3791136865,0.9696209965
-0.3791351601,0.9702151017
-0.3791566338,0.9708092070
-0.3791781075,0.9714033123
-0.3791995812,0.9719974175
-0.3792437917,0.9723261544
-0.3792880022,0.9726548912
-0.3793322128,0.9729836280
-0.3793764233,0.9733123649
-0.3794206338,0.9736411017
-0.3794648444,0.9739698386
-0.3795090549,0.9742985754
-0.3795532654,0.9746273123
-0.3795974759,0.9749560491
-0.3796416865,0.9752847859
-0.3796858970,0.9756135228
-0.3797301075,0.9759422596
-0.3797743180,0.9762709965
-0.3798185286,0.9765997333
-0.3798627391,0.9769284702
-0.3799069496,0.9772572070
-0.3799511601,0.9775859438
-0.3799953707,0.9779146807
-0.3800395812,0.9782434175
-0.3803143812,0.9785708175
-0.3805891812,0.9788982175
-0.3808639812,0.9792256175
-0.3811387812,0.9795530175
-0.3814135812,0.9798804175
-0.3816883812,0.9802078175
-0.3819631812,0.9805352175
-0.3822379812,0.9808626175
-0.3825127812,0.9811900175
-0.3827875812,0.9815174175
-0.3830623812,0.9818448175
-0.3833371812,0.9821722175
-0.3836119812,0.9824996175
-0.3838867812,0.9828270175
-0.3841615812,0.9831544175
-0.3844363812,0.9834818175
-0.3847111812,0.9838092175
-0.3849859812,0.9841366175
-0.3852607812,0.9844640175
-0.3855355812,0.9847914175
-0.3862427391,0.9858028386
-0.3869498970,0.9868142596
-0.3876570549,0.9878256807
-0.3883642128,0.9888371017
-0.3890713707,0.9898485228
-0.3897785286,0.9908599438
-0.3904856865,0.9918713649
-0.3911928444,0.9928827859
-0.3919000022,0.9938942070
-0.3926071601,0.9949056280
-0.3933143180,0.9959170491
-0.3940214759,0.9969284702
-0.3947286338,0.9979398912
-0.3954357917,0.9989513123
-0.3961429496,0.9999627333
-0.3968501075,1.0009741544
-0.3975572654,1.0019855754
-0.3982644233,1.0029969965
-0.3989715812,1.0040084175
-0.3997552312,1.0053418175
-0.4005388812,1.0066752175
-0.4013225312,1.0080086175
-0.4021061812,1.0093420175
-0.4028898312,1.0106754175
-0.4036734812,1.0120088175
-0.4044571312,1.0133422175
-0.4052407812,1.0146756175
-0.4060244312,1.0160090175
-0.4068080812,1.0173424175
-0.4075917312,1.0186758175
-0.4083753812,1.0200092175
-0.4091590312,1.0213426175
-0.4099426812,1.0226760175
-0.4107263312,1.0240094175
-0.4115099812,1.0253428175
-0.4122936312,1.0266762175
-0.4130772812,1.0280096175
-0.4138609312,1.0293430175
-0.4146445812,1.0306764175
-0.4154795812,1.0323976280
-0.4163145812,1.0341188386
-0.4171495812,1.0358400491
-0.4179845812,1.0375612596
-0.4188195812,1.0392824702
-0.4196545812,1.0410036807
-0.4204895812,1.0427248912
-0.4213245812,1.0444461017
-0.4221595812,1.0461673123
-0.4229945812,1.0478885228
-0.4238295812,1.0496097333
-0.4246645812,1.0513309438
-0.4254995812,1.0530521544
-0.4263345812,1.0547733649
-0.4271695812,1.0564945754
-0.4280045812,1.0582157859
-0.4288395812,1.0599369965
-0.4296745812,1.0616582070
-0.4305095812,1.0633794175
-0.4315535286,1.0648898386
-0.4325974759,1.0664002596
-0.4336414233,1.0679106807
-0.4346853707,1.0694211017
-0.4357293180,1.0709315228
-0.4367732654,1.0724419438
-0.4378172128,1.0739523649
-0.4388611601,1.0754627859
-0.4399051075,1.0769732070
-0.4409490549,1.0784836280
-0.4419930022,1.0799940491
-0.4430369496,1.0815044702
-0.4440808970,1.0830148912
-0.4451248444,1.0845253123
-0.4461687917,1.0860357333
-0.4472127391,1.0875461544
-0.4482566865,1.0890565754
-0.4493006338,1.0905669965
-0.4503445812,1.0920774175
-0.4516469312,1.0940410175
-0.4529492812,1.0960046175
-0.4542516312,1.0979682175
-0.4555539812,1.0999318175
-0.4568563312,1.1018954175
-0.4581586812,1.1038590175
-0.4594610312,1.1058226175
-0.4607633812,1.1077862175
-0.4620657312,1.1097498175
-0.4633680812,1.1117134175
-0.4646704312,1.1136770175
-0.4659727812,1.1156406175
-0.4672751312,1.1176042175
-0.4685774812,1.1195678175
-0.4698798312,1.1215314175
-0.4711821812,1.1234950175
-0.4724845312,1.1254586175
-0.4737868812,1.1274222175
-0.4750892312,1.1293858175
-0.4763915812,1.1313494175
-0.4776956338,1.1336576807
-0.4789996865,1.1359659438
-0.4803037391,1.1382742070
-0.4816077917,1.1405824702
-0.4829118444,1.1428907333
-0.4842158970,1.1451989965
-0.4855199496,1.1475072596
-0.4868240022,1.1498155228
-0.4881280549,1.1521237859
-0.4894321075,1.1544320491
-0.4907361601,1.1567403123
-0.4920402128,1.1590485754
-0.4933442654,1.1613568386
-0.4946483180,1.1636651017
-0.4959523707,1.1659733649
-0.4972564233,1.1682816280
-0.4985604759,1.1705898912
-0.4998645286,1.1728981544
-0.5011685812,1.1752064175
-0.5024245286,1.1773646807
-0.5036804759,1.1795229438
-0.5049364233,1.1816812070
-0.5061923707,1.1838394702
-0.5074483180,1.1859977333
-0.5087042654,1.1881559965
-0.5099602128,1.1903142596
-0.5112161601,1.1924725228
-0.5124721075,1.1946307859
-0.5137280549,1.1967890491
-0.5149840022,1.1989473123
-0.5162399496,1.2011055754
-0.5174958970,1.2032638386
-0.5187518444,1.2054221017
-0.5200077917,1.2075803649
-0.5212637391,1.2097386280
-0.5225196865,1.2118968912
-0.5237756338,1.2140551544
-0.5250315812,1.2162134175
-0.5259505312,1.2184161175
-0.5268694812,1.2206188175
-0.5277884312,1.2228215175
-0.5287073812,1.2250242175
-0.5296263312,1.2272269175
-0.5305452812,1.2294296175
-0.5314642312,1.2316323175
-0.5323831812,1.2338350175
-0.5333021312,1.2360377175
-0.5342210812,1.2382404175
-0.5351400312,1.2404431175
-0.5360589812,1.2426458175
-0.5369779312,1.2448485175
-0.5378968812,1.2470512175
-0.5388158312,1.2492539175
-0.5397347812,1.2514566175
-0.5406537312,1.2536593175
-0.5415726812,1.2558620175
-0.5424916312,1.2580647175
-0.5434105812,1.2602674175
-0.5443657917,1.2621222070
-0.5453210022,1.2639769965
-0.5462762128,1.2658317859
-0.5472314233,1.2676865754
-0.5481866338,1.2695413649
-0.5491418444,1.2713961544
-0.5500970549,1.2732509438
-0.5510522654,1.2751057333
-0.5520074759,1.2769605228
-0.5529626865,1.2788153123
-0.5539178970,1.2806701017
-0.5548731075,1.2825248912
-0.5558283180,1.2843796807
-0.5567835286,1.2862344702
-0.5577387391,1.2880892596
-0.5586939496,1.2899440491
-0.5596491601,1.2917988386
-0.5606043707,1.2936536280
-0.5615595812,1.2955084175
-0.5629955812,1.2973033123
-0.5644315812,1.2990982070
-0.5658675812,1.3008931017
-0.5673035812,1.3026879965
-0.5687395812,1.3044828912
-0.5701755812,1.3062777859
-0.5716115812,1.3080726807
-0.5730475812,1.3098675754
-0.5744835812,1.3116624702
-0.5759195812,1.3134573649
-0.5773555812,1.3152522596
-0.5787915812,1.3170471544
-0.5802275812,1.3188420491
-0.5816635812,1.3206369438
-0.5830995812,1.3224318386
-0.5845355812,1.3242267333
-0.5859715812,1.3260216280
-0.5874075812,1.3278165228
-0.5888435812,1.3296114175
-0.5901935812,1.3315265675
-0.5915435812,1.3334417175
-0.5928935812,1.3353568675
-0.5942435812,1.3372720175
-0.5955935812,1.3391871675
-0.5969435812,1.3411023175
-0.5982935812,1.3430174675
-0.5996435812,1.3449326175
-0.6009935812,1.3468477675
-0.6023435812,1.3487629175
-0.6036935812,1.3506780675
-0.6050435812,1.3525932175
-0.6063935812,1.3545083675
-0.6077435812,1.3564235175
-0.6090935812,1.3583386675
-0.6104435812,1.3602538175
-0.6117935812,1.3621689675
-0.6131435812,1.3640841175
-0.6144935812,1.3659992675
-0.6158435812,1.3679144175
-0.6173336338,1.3697886807
-0.6188236865,1.3716629438
-0.6203137391,1.3735372070
-0.6218037917,1.3754114702
-0.6232938444,1.3772857333
-0.6247838970,1.3791599965
-0.6262739496,1.3810342596
-0.6277640022,1.3829085228
-0.6292540549,1.3847827859
-0.6307441075,1.3866570491
-0.6322341601,1.3885313123
-0.6337242128,1.3904055754
-0.6352142654,1.3922798386
-0.6367043180,1.3941541017
-0.6381943707,1.3960283649
-0.6396844233,1.3979026280
-0.6411744759,1.3997768912
-0.6426645286,1.4016511544
-0.6441545812,1.4035254175
-0.6457765812,1.4057213649
-0.6473985812,1.4079173123
-0.6490205812,1.4101132596
-0.6506425812,1.4123092070
-0.6522645812,1.4145051544
-0.6538865812,1.4167011017
-0.6555085812,1.4188970491
-0.6571305812,1.4210929965
-0.6587525812,1.4232889438
-0.6603745812,1.4254848912
-0.6619965812,1.4276808386
-0.6636185812,1.4298767859
-0.6652405812,1.4320727333
-0.6668625812,1.4342686807
-0.6684845812,1.4364646280
-0.6701065812,1.4386605754
-0.6717285812,1.4408565228
-0.6733505812,1.4430524702
-0.6749725812,1.4452484175
-0.6765571812,1.4476511675
-0.6781417812,1.4500539175
-0.6797263812,1.4524566675
-0.6813109812,1.4548594175
-0.6828955812,1.4572621675
-0.6844801812,1.4596649175
-0.6860647812,1.4620676675
-0.6876493812,1.4644704175
-0.6892339812,1.4668731675
-0.6908185812,1.4692759175
-0.6924031812,1.4716786675
-0.6939877812,1.4740814175
-0.6955723812,1.4764841675
-0.6971569812,1.4788869175
-0.6987415812,1.4812896675
-0.7003261812,1.4836924175
-0.7019107812,1.4860951675
-0.7034953812,1.4884979175
-0.7050799812,1.4909006675
-0.7066645812,1.4933034175
-0.7082748444,1.4958447859
-0.7098851075,1.4983861544
-0.7114953707,1.5009275228
-0.7131056338,1.5034688912
-0.7147158970,1.5060102596
-0.7163261601,1.5085516280
-0.7179364233,1.5110929965
-0.7195466865,1.5136343649
-0.7211569496,1.5161757333
-0.7227672128,1.5187171017
-0.7243774759,1.5212584702
-0.7259877391,1.5237998386
-0.7275980022,1.5263412070
-0.7292082654,1.5288825754
-0.7308185286,1.5314239438
-0.7324287917,1.5339653123
-0.7340390549,1.5365066807
-0.7356493180,1.5390480491
-0.7372595812,1.5415894175
-0.7385410022,1.5438849438
-0.7398224233,1.5461804702
-0.7411038444,1.5484759965
-0.7423852654,1.5507715228
-0.7436666865,1.5530670491
-0.7449481075,1.5553625754
-0.7462295286,1.5576581017
-0.7475109496,1.5599536280
-0.7487923707,1.5622491544
-0.7500737917,1.5645446807
-0.7513552128,1.5668402070
-0.7526366338,1.5691357333
-0.7539180549,1.5714312596
-0.7551994759,1.5737267859
-0.7564808970,1.5760223123
-0.7577623180,1.5783178386
-0.7590437391,1.5806133649
-0.7603251601,1.5829088912
-0.7616065812,1.5852044175
-0.7628680549,1.5871754175
-0.7641295286,1.5891464175
-0.7653910022,1.5911174175
-0.7666524759,1.5930884175
-0.7679139496,1.5950594175
-0.7691754233,1.5970304175
-0.7704368970,1.5990014175
-0.7716983707,1.6009724175
-0.7729598444,1.6029434175
-0.7742213180,1.6049144175
-0.7754827917,1.6068854175
-0.7767442654,1.6088564175
-0.7780057391,1.6108274175
-0.7792672128,1.6127984175
-0.7805286865,1.6147694175
-0.7817901601,1.6167404175
-0.7830516338,1.6187114175
-0.7843131075,1.6206824175
-0.7855745812,1.6226534175
-0.7869625312,1.6243899675
-0.7883504812,1.6261265175
-0.7897384312,1.6278630675
-0.7911263812,1.6295996175
-0.7925143312,1.6313361675
-0.7939022812,1.6330727175
